Case ID,Interaction ID,Channel Type,Subject,Reason,Type,Open Date,Closed Date,Case Status,Neighbourhood,Ward,Geometry
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008855501,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.176043556968 49.865398221227)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008808810,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.17511377178 49.866489030119)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008777655,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.176142679364 49.865611410402)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008855503,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.17612806647 49.86528657428)
d66600f3b238f1f9fc15accfb392bfe359fa4cdc158ec029a06a9db9af0787f3,101013661643,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/04/2020 01:17:00 PM,11/04/2020 02:44:00 PM,Closed,Wolseley,Daniel McIntyre,POINT (-97.176625378847 49.880099021313)
d6f288cc36161432952bba33ea3c9d11bf14ca24c4457a45e1d28cf53c520660,101010468927,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/17/2017 10:45:00 AM,05/18/2017 08:46:33 AM,Closed,South Tuxedo,Charleswood - Tuxedo - Westwood,POINT (-97.225191389581 49.852027263077)
d6b58c395f1a0f4165b2d2d5512bde7a0c221f16625d6ad22aedb6f243a4e11a,101012679464,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/07/2019 08:45:00 AM,11/04/2020 01:50:00 PM,Closed,Grassie,Transcona,POINT (-97.040808039846 49.918470577442)
d6f288cc36161432952bba33ea3c9d11bf14ca24c4457a45e1d28cf53c520660,101010469851,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/17/2017 10:45:00 AM,05/18/2017 08:46:33 AM,Closed,South Tuxedo,Charleswood - Tuxedo - Westwood,POINT (-97.22579197052 49.851968053763)
d6b58c395f1a0f4165b2d2d5512bde7a0c221f16625d6ad22aedb6f243a4e11a,101012617418,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/07/2019 08:45:00 AM,11/04/2020 01:50:00 PM,Closed,Grassie,Transcona,POINT (-97.040025324621 49.916972013847)
d82cb9581a145481b7252cff2fd6b4bfe0464a5c5fbcf5a53fa3d17524a3a149,101010781649,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/01/2017 07:00:00 PM,09/13/2017 10:58:03 AM,Closed,Inkster-Faraday,Mynarski,POINT (-97.143830874803 49.934164673846)
d82c10e6db727607478630969ffa01a02094b5889c260ab75a47263637033f3e,101011710138,Social Media,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/25/2018 02:24:00 PM,09/25/2018 03:02:29 PM,Closed,Southdale,St. Boniface,POINT (-97.077446697816 49.850586954683)
d8cb2e5ce3409d8d59b3b37b8669e22d30e07cb7d6fe973b80969b12f03c0fb5,101007486571,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/20/2014 11:59:00 AM,09/03/2014 11:33:26 AM,Closed,Fort Richmond,St. Norbert - Seine River,POINT (-97.151114449687 49.782913690647)
d9b9e8072808bf012a49572a7abeb50198ad664d72d199a8ba90d47403659238,101011377982,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/07/2018 07:58:00 PM,05/08/2018 03:36:31 PM,Closed,St. John's,Mynarski,POINT (-97.139785329148 49.925285582057)
dc415f77528ab1943bd3f7cd0d40f1237eee16bbf0c3ed404eadc6e48d2af638,101013665207,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/06/2020 08:49:00 AM,11/09/2020 12:05:00 PM,Closed,Mandalay West,Old Kildonan,POINT (-97.193691035516 49.962740177176)
dc4b695350045caaf778f380f932fa7e9afa96d466bb26cbc2b8dbe96260f4a5,101010386759,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/19/2017 10:57:00 AM,04/25/2017 10:56:20 AM,Closed,Norwood East,St. Boniface,POINT (-97.105120437927 49.878514374674)
dd3a64167e1e1af469641a8ed44402fa3d3e56f30f53827f0364033d88f92fa8,101007591919,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/25/2014 10:13:00 AM,10/07/2014 11:37:37 AM,Closed,Jefferson,Mynarski,POINT (-97.125897322206 49.935446675219)
de85aeaf40a2ac851a5315f09c78f30c6cee616f142ad67f29896ced0c225124,101009555807,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/17/2016 03:56:00 PM,07/26/2016 10:01:05 AM,Closed,Southdale,St. Boniface,POINT (-97.060245749239 49.842599742276)
debc6df81afca4083cf95f8f6af924be0d8a179b5b83d003c0d09a9d27c2d804,101012006534,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,02/01/2019 11:48:00 AM,02/04/2019 02:18:12 PM,Closed,Minnetonka,St. Vital,POINT (-97.136110606263 49.819623610195)
df0fe0fa2d6c352224062f8a234c4a1f2cf48a89b5169d8c95a1b938d3975e32,101006293881,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/22/2013 04:35:59 PM,08/27/2013 11:14:33 AM,Closed,Westwood,Charleswood - Tuxedo - Westwood,POINT (-97.300280877617 49.868444700193)
dfa8b2a3bda4b60d8f64fdc300a761bf32ac777cd67910d835916c1a60a9fc9e,101008739069,Voice Out,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/21/2015 12:38:00 PM,08/28/2015 02:28:02 PM,Closed,Lord Selkirk Park,Mynarski,POINT (-97.1350802214 49.906563339907)
b818e7d3a81dbd55c68213e009c0b0e8d63c80b3d033982d179efabc9e6a959f,101008441669,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/11/2015 12:58:00 PM,09/22/2016 01:06:00 PM,Closed,Earl Grey,Fort Rouge - East Fort Garry,POINT (-97.154729604113 49.868795718195)
e44bd9324fd416e424d4ff1e127100571900aa19b6071edd4e29ce84a7ce6f14,101012752431,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/18/2019 04:16:00 PM,10/28/2020 08:26:00 AM,Closed,Jefferson,Mynarski,POINT (-97.127889256118 49.933679401359)
e54b9cadbe56e62cb71127d17c198f90b74807c44de00e832666ce3bfc3c2431,101011394984,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/14/2018 03:06:00 PM,05/18/2018 03:45:18 PM,Closed,River Park South,St. Norbert - Seine River,POINT (-97.10718267237 49.816752079106)
e54b9cadbe56e62cb71127d17c198f90b74807c44de00e832666ce3bfc3c2431,101011396778,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/14/2018 03:06:00 PM,05/18/2018 03:45:18 PM,Closed,River Park South,St. Norbert - Seine River,POINT (-97.109096542781 49.815768416847)
e5e4ea4e967a5ac7a24ee1805552ca4b211a46c51b29e40603413c002d1c9b82,101008753440,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/25/2015 10:12:00 PM,11/09/2020 08:29:00 AM,Closed,Kern Park,Transcona,POINT (-96.995353626207 49.900102561533)
e7c2f161f761cb1f119e552de41dad055caf6ba37d709b6be03874ca5a91788d,101008631670,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/13/2015 01:49:00 PM,08/26/2015 03:18:43 PM,Closed,Windsor Park,St. Boniface,POINT (-97.081263255173 49.862079894356)
e794738433b5a63568747ee45e4d0a1d8c2f747d459a5904f1e12ffb4bf7674f,101012273999,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/17/2019 09:38:00 AM,09/04/2019 11:26:00 AM,Closed,Crescent Park,Fort Rouge - East Fort Garry,POINT (-97.142682604594 49.835614847314)
e91dedeb0ea56864194e6ec5106cbb9af263d71769765996a73af634c4978c3d,101013506865,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/21/2020 12:36:00 PM,09/02/2020 08:13:00 AM,Closed,Sage Creek,St. Vital,POINT (-97.030361170921 49.839000006735)
ea70cb0762f89323dcbbf3be79ef1d8754e08117233f668d59437f2e6df827d0,101013413625,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/14/2020 12:13:00 PM,07/22/2020 10:12:00 AM,Closed,Sturgeon Creek,St. James,POINT (-97.293673407603 49.892367470086)
ea955da5a47b4ca5c77ec3da12701f6b8ab34abebe356e1a55cdda35b72c8c22,101008902551,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/20/2015 06:29:00 PM,11/20/2015 08:08:58 AM,Closed,Earl Grey,Fort Rouge - East Fort Garry,POINT (-97.151398312362 49.871026902453)
eafde4e76caad4b75a0fcd5a19ad62798f8dcef0d398bb74fed8c2c2e7f427f7,101010658494,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/18/2017 07:52:00 PM,09/05/2017 02:51:25 PM,Closed,Fort Richmond,St. Norbert - Seine River,POINT (-97.132284332206 49.799127071722)
eb9fee4eb728eaf607224e8767749d2b6dc55187084bf652b6e0c8fccd8c6f36,101009075410,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,12/22/2015 03:27:00 PM,05/24/2016 02:03:21 PM,Closed,St. Matthews,Daniel McIntyre,POINT (-97.166324784556 49.891017705583)
eb86ebc5afb7c4029710e50f566a023488ce10354e0e91ff0ccaf1fd9f9b32c3,101013351158,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/19/2020 08:41:00 AM,11/19/2020 11:44:00 AM,Closed,Wellington Crescent,River Heights - Fort Garry,POINT (-97.187188923118 49.875244076792)
ec02f8fd97cd508a0c5655de1ca1b9e66daabc5a728f9d864aa1451172d3e933,101012473619,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/24/2019 10:10:00 PM,07/25/2019 12:05:00 PM,Closed,Daniel Mcintyre,Daniel McIntyre,POINT (-97.171889890207 49.904983018843)
ec76f7783eca5e733ae4463d9fb37980fae8b4ee65bbcddb3cab15372ab628d3,101007366420,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/13/2014 01:45:00 PM,09/29/2014 01:44:05 PM,Closed,Southboine,Charleswood - Tuxedo - Westwood,POINT (-97.298693847411 49.862019985916)
eccfbe10bf548077c0c88a29dedd9d1a2a7bf3c769ae52684ae365bb783bf6df,101009602142,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/05/2016 02:20:00 PM,08/31/2016 11:12:49 AM,Closed,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.3351553248 49.867589507223)
ecf9b0e6a25c86582d7ebc31c45ecbf7f9d9d6fc611e68391146ab851df58ae2,101006234128,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/07/2013 09:55:39 AM,09/13/2013 01:54:19 PM,Closed,Maybank,River Heights - Fort Garry,POINT (-97.152806786087 49.838203643728)
ed30de2a4c62dd83b12719a9c222f5c466ce8fe6e92fc6466cbd915614cf0f3f,101010719251,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/09/2017 01:27:00 PM,08/09/2017 01:35:00 PM,Closed,Rivergrove,North Kildonan,POINT (-97.090719574442 49.952402899517)
edce711fe5736bf8d30a3f06aa75d5e849238afa7f4eac14a8d9338fb05b2549,101008766839,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/30/2015 04:21:00 PM,11/09/2020 08:28:00 AM,Closed,Holden,St. Boniface,POINT (-97.074831846513 49.882759448129)
ee9eecf0db8ed9fc687dd438fc21f49ce60cf9d38fc4e43c9a399ac93810fb04,101011699464,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/20/2018 02:53:00 PM,10/12/2018 09:32:22 AM,Closed,Fort Richmond,St. Norbert - Seine River,POINT (-97.150940147037 49.783993341933)
ef1404b8076d22bb2ff3ae72a5b3602c1a422570e5651a41ea9c30a9421fd2cc,101011646193,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/28/2018 08:14:00 PM,10/12/2018 11:06:44 AM,Closed,Eaglemere,Elmwood - East Kildonan,POINT (-97.053781258463 49.915380990935)
efcb17ad803ef5e3fee66ef387e06d21114bad1930c553f5411a16be5389d948,101006253581,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/12/2013 02:59:34 PM,08/21/2013 11:06:28 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.176682971302 49.868868295986)
efd14ef544557282547096b5768b3db089e9ddf12ab95e7f759303f64e8cd234,101013394940,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/06/2020 05:57:00 PM,07/09/2020 07:47:00 AM,Closed,Minto,Daniel McIntyre,POINT (-97.191200977818 49.889352419442)
f0b63ba0affccbaa95f29bac554d9cd1c890d0b5e8faf0ceb0d399dcac2dba59,101013340215,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/15/2020 04:51:00 PM,07/06/2020 07:40:00 AM,Closed,Luxton,Mynarski,POINT (-97.116497005343 49.925928755543)
f1c78d13b3b94170e6bcb4115089db2bedecfdce8b3f86bb2355cb90120358e8,101011468163,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/14/2018 10:13:00 AM,08/07/2018 03:22:54 PM,Closed,Jefferson,Mynarski,POINT (-97.128678613738 49.935117705256)
f21ac556dd69cb361296d8bfcad3926785f8e39e4a9dd8b16a36f3d0f0294aef,101013350235,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/18/2020 06:03:00 PM,06/22/2020 11:44:00 AM,Closed,Betsworth,Charleswood - Tuxedo - Westwood,POINT (-97.307528699307 49.858505214541)
f3bb84d361ed8ebb44ed2bf1a629ee143681b8e92a4503816828b0c9397e494e,101012789623,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/30/2019 08:03:00 PM,10/27/2020 02:28:00 PM,Closed,Wolseley,Daniel McIntyre,POINT (-97.177581434381 49.878789873013)
f3bb84d361ed8ebb44ed2bf1a629ee143681b8e92a4503816828b0c9397e494e,101013222049,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/30/2019 08:03:00 PM,10/27/2020 02:28:00 PM,Closed,Wolseley,Daniel McIntyre,POINT (-97.175753216049 49.878818566216)
f51805286883dd2c7c436eac65faececbab571d002a4306ae38fb116ab25a0e8,101008559810,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/18/2015 10:18:00 AM,07/08/2015 03:33:12 PM,Closed,Normand Park,St. Norbert - Seine River,POINT (-97.116895466057 49.804214212074)
f6329902dd51246359ca20af577b66deb5cb3a23bcca57e4157c53276b526786,101009803847,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/20/2016 02:30:00 PM,10/17/2016 10:31:51 AM,Closed,North St. Boniface,St. Boniface,POINT (-97.129091353299 49.897740978845)
f708605866570ff92fe17de59f7ed04be985063806857a7c4de04785cf480479,101008716948,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/13/2015 11:39:00 AM,08/13/2015 11:45:53 AM,Closed,River-Osborne,Fort Rouge - East Fort Garry,POINT (-97.139687681128 49.880200055735)
f71e1ac3d79ad31c6fd95efd059bcd9f943dc1a1f2471ae3857b001b08945a26,101011512598,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/02/2018 02:02:00 PM,08/24/2018 03:11:36 PM,Closed,Kern Park,Transcona,POINT (-96.994085292609 49.89689540297)
f7217e4b2d240fe2e115b0b1cfb66c68fe7b7668efb7d7f35a51af275f8ebd4e,101012709454,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/07/2019 08:52:00 AM,10/08/2019 11:14:00 AM,Closed,Kildonan Drive,North Kildonan,POINT (-97.106750438453 49.933573423553)
f826854b7b210c612635221ef066aa5d1f36f8a3d0c0ab56b6399171adcf2f1a,101009525051,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/06/2016 10:08:00 AM,06/06/2016 10:37:34 AM,Closed,Meadowood,St. Vital,POINT (-97.088096951144 49.831817946511)
f826854b7b210c612635221ef066aa5d1f36f8a3d0c0ab56b6399171adcf2f1a,101009535366,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/06/2016 10:08:00 AM,06/06/2016 10:37:34 AM,Closed,Meadowood,St. Vital,POINT (-97.088798830185 49.833109750161)
fb5ff228075dd653e665c04063cca51ed939dffd70aa4b80886d42c7211a0f3b,101012277265,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/18/2019 10:44:00 AM,05/21/2019 03:37:05 PM,Closed,Valley Gardens,Elmwood - East Kildonan,POINT (-97.061907538455 49.916776064948)
fb682f397d1194d2248498b510146159b30a354d55ce46afafbc84fd0a1f97c2,101006081669,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/28/2013 03:33:35 PM,09/16/2013 01:54:40 PM,Closed,William Whyte,Mynarski,POINT (-97.133666876278 49.914620065428)
fbd3b214d0a4fa566dbeea7ffcc4b1adee37f5cf7769aa066d7aa0134bb55208,101011396574,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/15/2018 09:56:00 AM,07/18/2018 03:11:06 PM,Closed,Waverley Heights,Waverley West,POINT (-97.168145031162 49.810192112619)
bef34f0a3459cc2c66158b8069809bd0c5ab65c6247a59bd640ecbfade81eaa5,101009631602,Social Media,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/17/2016 09:43:00 AM,07/25/2016 10:20:27 AM,Closed,Windsor Park,St. Boniface,POINT (-97.057273036092 49.858033318006)
bf7c5b9c343379f8fd661511aeba4e3d4dfd20ac78b8c21360c227277a9a38f9,101009376679,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/13/2016 03:57:00 PM,04/14/2016 01:18:39 PM,Closed,Dakota Crossing,St. Norbert - Seine River,POINT (-97.080753425759 49.808662867447)
bf981a00ad92dbeca92aa337410658cd1110a63b5ba05e21a37c6c837450587a,101006441147,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/30/2013 03:36:10 PM,10/03/2013 02:31:24 PM,Closed,,,
fe4a85713d0a38c2eca4da80b4f5b814907b37aa3b6d34e61b85d985b2cf930c,101010715844,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2017 02:17:00 PM,08/10/2017 10:44:59 AM,Closed,Westdale,Charleswood - Tuxedo - Westwood,POINT (-97.313567505199 49.861218503576)
ff176dfdf05421666cdfb90f15b3652adeef36471baa3dfb60d7c6e743149ddd,101008620914,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/09/2015 10:00:00 AM,07/21/2015 09:29:25 AM,Closed,Archwood,St. Boniface,POINT (-97.103456403422 49.878323389004)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012481608,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.328213125686 49.874971998197)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012519170,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.327844833099 49.873866544331)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012468880,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.328287036815 49.87508295861)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012512028,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.329314822042 49.873986559439)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012531709,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.328690470591 49.875441315353)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012440516,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.330184016588 49.874623040834)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012504921,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.330076059925 49.87460691709)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012444365,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.329925622518 49.874346302545)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012497705,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.328980538676 49.874542000984)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012520213,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.328251832418 49.874117473559)
32b49c230158240cbbeec62d42dc10d0b7d04359147921be86f46e9a7e059518,101012456497,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/15/2019 11:49:00 AM,,In-Progress,Assiniboia Downs,Charleswood - Tuxedo - Westwood,POINT (-97.330138022907 49.87389391774)
b4718f1c06e31b989703f169d12eb3fbbfed82a7a650298643326b6970921ee5,101011736056,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/05/2018 10:19:00 PM,10/17/2018 11:35:10 AM,Closed,Minnetonka,St. Vital,POINT (-97.134085082119 49.821986716985)
b4718f1c06e31b989703f169d12eb3fbbfed82a7a650298643326b6970921ee5,101011761521,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/05/2018 10:19:00 PM,10/17/2018 11:35:10 AM,Closed,Minnetonka,St. Vital,POINT (-97.135218206436 49.822049586125)
b58b244e155076535ac12800ae026324496035fee52cc7f249ffc788ffd60d13,101013320968,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/08/2020 08:25:00 AM,12/02/2020 09:51:00 AM,Closed,J. B. Mitchell,River Heights - Fort Garry,POINT (-97.198777190371 49.858608121996)
3c3ee80d035d95987777a17e79ae22ba296215be6f8ffce07d5261400c7baefa,101013467625,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2020 05:16:00 PM,,In-Progress,Grassie,Transcona,POINT (-97.037796053984 49.923640951244)
3c3ee80d035d95987777a17e79ae22ba296215be6f8ffce07d5261400c7baefa,101013471092,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2020 05:16:00 PM,,In-Progress,Grassie,Transcona,POINT (-97.038824313819 49.92358797472)
3c3ee80d035d95987777a17e79ae22ba296215be6f8ffce07d5261400c7baefa,101013473196,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2020 05:16:00 PM,,In-Progress,Grassie,Transcona,POINT (-97.037250908388 49.922924531981)
3c3ee80d035d95987777a17e79ae22ba296215be6f8ffce07d5261400c7baefa,101013467536,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2020 05:16:00 PM,,In-Progress,Grassie,Transcona,POINT (-97.038379193185 49.922774595568)
3c3ee80d035d95987777a17e79ae22ba296215be6f8ffce07d5261400c7baefa,101013455031,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2020 05:16:00 PM,,In-Progress,Grassie,Transcona,POINT (-97.037185470207 49.924011250685)
b9e3a72ef554d146a74873064bbbc307c66591c63249d079c814a3ceb25c9f11,101008523346,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/05/2015 12:22:00 PM,09/11/2015 03:19:16 PM,Closed,Bridgwater Forest,Waverley West,POINT (-97.189129619519 49.807604333507)
ba645a450b81af85869e7a65ffe55393efd0ff2e1278d7b72dddf1a1509cd32f,101007193718,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/22/2014 09:19:19 AM,05/01/2014 08:21:09 PM,Closed,Civic Centre,Point Douglas,POINT (-97.138130872895 49.899858774104)
474ec1cc63f2dd9ba83c79e4a9dda7c4d6a00c3e2aa7017ffd050cd620128b74,101013713108,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,12/03/2020 10:48:00 PM,,Open,Varennes,St. Vital,POINT (-97.112162519068 49.856872392259)
c21ab7f1ecaf858b4403120d7a448872fa0c43c8964204e337a648a98b42abb3,101007318480,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2014 03:13:00 PM,07/22/2014 03:42:17 PM,Closed,St. Matthews,Daniel McIntyre,POINT (-97.172823005179 49.890169932404)
c367e8745bcbff69bcc1bfd8ea53eece0eccd29c33810481b151de2efc092153,101013456694,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/31/2020 11:32:00 AM,11/06/2020 10:23:00 AM,Closed,Seven Oaks,Mynarski,POINT (-97.105638232886 49.940415048625)
c33e427f8393998131deb21a1f48f95abeb420fd3befbede8ba56b7b4cfd3928,101006327124,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/30/2013 01:29:39 PM,10/22/2013 01:24:34 PM,Closed,,,
586830387df67fa1d98596de9e5980c88551d40319ad630d2eebea500f085e97,101013724458,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,12/10/2020 02:26:00 PM,12/11/2020 07:58:00 AM,Closed,Peguis,Transcona,POINT (-97.041319004808 49.904424860588)
