Roll Number,Street Number,Unit Number,Street Name,Street Type,Full Address,Neighbourhood Area,Property Use Code,Zoning,Total Assessed Value,Assessment Date,Detail URL,Current Assessment Year,Status 1,Geometry,Centroid Lat,Centroid Lon
12080313000,510,,CRAIG,STREET,510 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,345000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080313000,2026,TAXABLE,"MULTIPOLYGON (((-97.19020008671747 49.88108094270152, -97.1898289564718 49.881069004758615, -97.1898236544542 49.88113751869785, -97.19019479509605 49.88114945321957, -97.19020008671747 49.88108094270152)))",49.88110922994547,-97.19001187148173
12080314000,508,,CRAIG,STREET,508 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,307000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080314000,2026,TAXABLE,"MULTIPOLYGON (((-97.19020537967891 49.88101243310299, -97.18983425847182 49.8810004908182, -97.1898289564718 49.881069004758615, -97.19020008671747 49.88108094270152, -97.19020537967891 49.88101243310299)))",49.881040717911766,-97.19001716823861
12080315000,506,,CRAIG,STREET,506 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,352000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080315000,2026,TAXABLE,"MULTIPOLYGON (((-97.19021067123158 49.88094392348156, -97.18983956181184 49.8809319777973, -97.18983425847182 49.8810004908182, -97.19020537967891 49.88101243310299, -97.19021067123158 49.88094392348156)))",49.88097220642211,-97.19002246608332
12080316000,504,,CRAIG,STREET,504 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,257000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080316000,2026,TAXABLE,"MULTIPOLYGON (((-97.19021765564003 49.880853514141975, -97.18984655892984 49.880841564231766, -97.18983956181184 49.8809319777973, -97.19021067123158 49.88094392348156, -97.19021765564003 49.880853514141975)))",49.88089274511301,-97.19002861030242
12080317000,502,,CRAIG,STREET,502 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,228000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080317000,2026,TAXABLE,"MULTIPOLYGON (((-97.1898465589295 49.880841564240754, -97.19021765564003 49.880853514141975, -97.19022463862669 49.88076310477864, -97.18985355647085 49.88075115156176, -97.1898465589295 49.880841564240754)))",49.88080233392878,-97.19003560110318
12080318000,498,,CRAIG,STREET,498 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,351000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080318000,2026,TAXABLE,"MULTIPOLYGON (((-97.18985355647085 49.88075115156176, -97.19022463862701 49.88076310476964, -97.19023184004918 49.880669885027444, -97.18986077092329 49.88065792293979, -97.18985355647085 49.88075115156176)))",49.880710516233286,-97.19004269842057
12080319000,496,,CRAIG,STREET,496 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,432000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080319000,2026,TAXABLE,"MULTIPOLYGON (((-97.18986077092329 49.88065792293979, -97.19023184004918 49.880669885027444, -97.19023713151408 49.8806013754001, -97.18986607417537 49.880589409912986, -97.18986077092329 49.88065792293979)))",49.880629648442095,-97.19004895245021
12080320000,494,,CRAIG,STREET,494 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,210000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080320000,2026,TAXABLE,"MULTIPOLYGON (((-97.18986607417537 49.880589409912986, -97.19023713151408 49.8806013754001, -97.19024242438624 49.88053286489432, -97.1898713760523 49.880520895964295, -97.18986607417537 49.880589409912986)))",49.880561136622845,-97.19005424984088
12080321000,492,,CRAIG,STREET,492 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,250000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080321000,2026,TAXABLE,"MULTIPOLYGON (((-97.1898713760523 49.880520895964295, -97.19024242438624 49.88053286489432, -97.19024771581604 49.880464355264614, -97.18987667926919 49.88045238293512, -97.1898713760523 49.880520895964295)))",49.88049262488657,-97.19005954716565
12080322000,490,,CRAIG,STREET,490 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,377000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080322000,2026,TAXABLE,"MULTIPOLYGON (((-97.18987667926919 49.88045238293512, -97.19024771581604 49.880464355264614, -97.19025300722828 49.88039584563373, -97.18988198111093 49.88038386898407, -97.18987667926919 49.88045238293512)))",49.88042411329169,-97.19006484374778
12080323000,488,,CRAIG,STREET,488 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,226000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080323000,2026,TAXABLE,"MULTIPOLYGON (((-97.18988198111093 49.88038386898407, -97.19025300722828 49.88039584563373, -97.19025830001415 49.88032733602338, -97.18988728432628 49.880315355053554, -97.18988198111093 49.88038386898407)))",49.88035560151096,-97.19007014106157
12080324000,486,,CRAIG,STREET,486 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,230000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080324000,2026,TAXABLE,"MULTIPOLYGON (((-97.18988728432628 49.880315355053554, -97.19025830001415 49.88032733602338, -97.19026359139127 49.88025882639013, -97.18989258609922 49.8802468419991, -97.18988728432628 49.880315355053554)))",49.88028708996744,-97.1900754387545
12080325000,484,,CRAIG,STREET,484 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,247000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080325000,2026,TAXABLE,"MULTIPOLYGON (((-97.18989258609922 49.8802468419991, -97.19026359139127 49.88025882639013, -97.19026888275086 49.8801903167557, -97.18989788788821 49.88017832804449, -97.18989258609922 49.8802468419991)))",49.8802185783846,-97.19008073492405
12080326000,482,,CRAIG,STREET,482 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,256000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080326000,2026,TAXABLE,"MULTIPOLYGON (((-97.18990319101717 49.880109815009405, -97.18989788788821 49.88017832804449, -97.19026888275086 49.8801903167557, -97.19027417548405 49.8801218071418, -97.18990319101717 49.880109815009405)))",49.88015006683871,-97.19008603258185
12080327000,480,,CRAIG,STREET,480 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,257000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080327000,2026,TAXABLE,"MULTIPOLYGON (((-97.18990849277097 49.88004130105243, -97.18990319101717 49.880109815009405, -97.19027417548405 49.8801218071418, -97.19027946680852 49.88005329750502, -97.18990849277097 49.88004130105243)))",49.88008155526436,-97.19009132941186
12080328000,478,,CRAIG,STREET,478 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,287000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080328000,2026,TAXABLE,"MULTIPOLYGON (((-97.18991379589839 49.879972787116, -97.18990849277097 49.88004130105243, -97.19027946680852 49.88005329750502, -97.19028475954022 49.87998478698979, -97.18991379589839 49.879972787116)))",49.88001304326664,-97.1900966270513
12080329000,476,,CRAIG,STREET,476 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,275000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080329000,2026,TAXABLE,"MULTIPOLYGON (((-97.18991909758341 49.87990427405564, -97.18991379589839 49.879972787116, -97.19028475954022 49.87998478698979, -97.19029005082957 49.87991627735063, -97.18991909758341 49.87990427405564)))",49.879944531478834,-97.19010192425965
12080330000,474,,CRAIG,STREET,474 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,255000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080330000,2026,TAXABLE,"MULTIPOLYGON (((-97.19029005082957 49.87991627735063, -97.19029534210138 49.87984776771029, -97.18992439928446 49.87983576009512, -97.18991909758341 49.87990427405564, -97.19029005082957 49.87991627735063)))",49.87987601989006,-97.19010722034142
12080331000,472,,CRAIG,STREET,472 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,331000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080331000,2026,TAXABLE,"MULTIPOLYGON (((-97.1899297023591 49.87976724615514, -97.18992439928446 49.87983576009512, -97.19029534210138 49.87984776771029, -97.1903006347468 49.87977925809049, -97.1899297023591 49.87976724615514)))",49.87980750809988,-97.19011251751465
12080335000,470,,CRAIG,STREET,470 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,278000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080335000,2026,TAXABLE,"MULTIPOLYGON (((-97.1903059259835 49.879710748447785, -97.18993500399137 49.87969873309124, -97.1899297023591 49.87976724615514, -97.1903006347468 49.87977925809049, -97.1903059259835 49.879710748447785)))",49.87973899654693,-97.19011781506693
12080336000,468,,CRAIG,STREET,468 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,376000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080336000,2026,TAXABLE,"MULTIPOLYGON (((-97.19031121720263 49.879642238803896, -97.18994030703082 49.879630219148886, -97.18993500399137 49.87969873309124, -97.1903059259835 49.879710748447785, -97.19031121720263 49.879642238803896)))",49.87967048498108,-97.19012311143165
12080337000,454,,CRAIG,STREET,454 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,309000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080337000,2026,TAXABLE,"MULTIPOLYGON (((-97.19024981164539 49.87955801428296, -97.1899466695017 49.8795480034779, -97.18994030703082 49.879630219148886, -97.19031121720263 49.879642238803896, -97.19024981164539 49.87955801428296)))",49.879596012515165,-97.19011239267535
12080338000,1335,,WOLSELEY,AVENUE,1335 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,259000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080338000,2026,TAXABLE,"MULTIPOLYGON (((-97.19024981164539 49.87955801428296, -97.19026125618286 49.879409369827655, -97.18995278988427 49.87946891068661, -97.1899466695017 49.8795480034779, -97.19024981164539 49.87955801428296)))",49.87949481521271,-97.19011819803383
12080339000,465,,CRAIG,STREET,465 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,368000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080339000,2026,TAXABLE,"MULTIPOLYGON (((-97.18972849682467 49.87962334606335, -97.18973722908082 49.879510519312625, -97.18935894914848 49.8795835338469, -97.18935680485066 49.87961129325047, -97.18972849682467 49.87962334606335)))",49.879579099086776,-97.1895831864821
12080340000,467,,CRAIG,STREET,467 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,317000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080340000,2026,TAXABLE,"MULTIPOLYGON (((-97.18972849682501 49.87962334605436, -97.18935680485066 49.87961129325047, -97.18935151841038 49.87967972991942, -97.18972320016105 49.8796917823982, -97.18972849682501 49.87962334605436)))",49.87965153774884,-97.1895400050768
12080341000,469,,CRAIG,STREET,469 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,231000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080341000,2026,TAXABLE,"MULTIPOLYGON (((-97.18972320016105 49.8796917823982, -97.18935151841038 49.87967972991942, -97.18934622701777 49.8797482449195, -97.189717898163 49.87976029724713, -97.18972320016105 49.8796917823982)))",49.87972001346119,-97.18953471103755
12080342000,471,,CRAIG,STREET,471 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,364000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080342000,2026,TAXABLE,"MULTIPOLYGON (((-97.189717898163 49.87976029724713, -97.18934622701777 49.8797482449195, -97.1893409341828 49.87981676079564, -97.18971259475616 49.87982881207315, -97.189717898163 49.87976029724713)))",49.879788528585266,-97.18952941322361
12080343000,473,,CRAIG,STREET,473 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,253000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080343000,2026,TAXABLE,"MULTIPOLYGON (((-97.18971259475616 49.87982881207315, -97.1893409341828 49.87981676079564, -97.18933564272145 49.879885276692335, -97.18970729272291 49.87989732691971, -97.18971259475616 49.87982881207315)))",49.879857043946615,-97.18952411578951
12080344000,475,,CRAIG,STREET,475 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,322000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080344000,2026,TAXABLE,"MULTIPOLYGON (((-97.18933034988498 49.879953791667134, -97.1897019892809 49.879965841743356, -97.18970729272291 49.87989732691971, -97.18933564272145 49.879885276692335, -97.18933034988498 49.879953791667134)))",49.879925559095746,-97.18951881875203
12080345000,477,,CRAIG,STREET,477 CRAIG STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,368000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080345000,2026,TAXABLE,"MULTIPOLYGON (((-97.18933034988498 49.879953791667134, -97.18932505699732 49.88002230753972, -97.18969668721249 49.88003435658755, -97.1897019892809 49.879965841743356, -97.18933034988498 49.879953791667134)))",49.879994074231846,-97.18951352052542
12080346000,479,,CRAIG,STREET,479 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,251000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080346000,2026,TAXABLE,"MULTIPOLYGON (((-97.18932505699732 49.88002230753972, -97.18931976551691 49.8800908225339, -97.18969138373531 49.880102871408845, -97.18969668721249 49.88003435658755, -97.18932505699732 49.88002230753972)))",49.8800625893366,-97.18950822347716
12080347000,481,,CRAIG,STREET,481 CRAIG STREET,WOLSELEY,RESSU - RESIDENTIAL SECONDARY UNIT,R2 - RES - TWO FAMILY,589000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080347000,2026,TAXABLE,"MULTIPOLYGON (((-97.1896860816317 49.880171386250666, -97.18969138373531 49.880102871408845, -97.18931976551691 49.8800908225339, -97.18931447259413 49.880159338404134, -97.1896860816317 49.880171386250666)))",49.88013110449678,-97.18950292555103
12080348000,483,,CRAIG,STREET,483 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,338000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080348000,2026,TAXABLE,"MULTIPOLYGON (((-97.18968077811935 49.88023990106959, -97.1896860816317 49.880171386250666, -97.18931447259413 49.880159338404134, -97.18930918107861 49.880227853395944, -97.18968077811935 49.88023990106959)))",49.88019961959917,-97.18949762846759
12080349000,485,,CRAIG,STREET,485 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,388000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080349000,2026,TAXABLE,"MULTIPOLYGON (((-97.18967547598058 49.880308415909056, -97.18968077811935 49.88023990106959, -97.18930918107861 49.880227853395944, -97.18930388812072 49.88029636926382, -97.18967547598058 49.880308415909056)))",49.88026813475699,-97.18949233050634
12080350000,487,,CRAIG,STREET,487 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,239000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080350000,2026,TAXABLE,"MULTIPOLYGON (((-97.18967017382423 49.880376930747325, -97.18967547598058 49.880308415909056, -97.18930388812072 49.88029636926382, -97.18929859653645 49.88036488515224, -97.18967017382423 49.880376930747325)))",49.880336650094485,-97.18948703330919
12080351000,489,,CRAIG,STREET,489 CRAIG STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,260000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12080351000,2026,TAXABLE,"MULTIPOLYGON (((-97.18966487022547 49.880445446461685, -97.18967017382423 49.880376930747325, -97.18929859653645 49.88036488515224, -97.18929330357706 49.88043340011877, -97.18966487022547 49.880445446461685)))",49.88040516547378,-97.18948173654596
