roll_number,full_address,has_garden,total_assessed_value,block_id,street_number,street_name,property_use_code,geometry,centroid_lat,centroid_lon
12082240000,124 ARLINGTON STREET,FALSE,307000,28,124,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17020426446012 49.880766754124885, -97.16987736916755 49.880756740413176, -97.16987108171942 49.880842322240234, -97.17019799010856 49.88085233617368, -97.17020426446012 49.880766754124885)))",49.88080454,-97.17003768
12082453000,125 ARLINGTON STREET,FALSE,329000,28,125,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16961589229332 49.88076350371062, -97.1691904373216 49.880749971618975, -97.1691837513056 49.88084028029529, -97.16960920625208 49.88085383399531, -97.16961589229332 49.88076350371062)))",49.8808019,-97.16939983
12082241000,126 ARLINGTON STREET,FALSE,310000,28,126,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17019799010856 49.88085233617368, -97.16987108171942 49.880842322240234, -97.16986479285379 49.880927904043524, -97.17019171712194 49.88093791824262, -97.17019799010856 49.88085233617368)))",49.88089012,-97.1700314
12082454000,127 ARLINGTON STREET,FALSE,308000,28,127,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1691770638689 49.880930588947614, -97.16960252018136 49.880944164278, -97.16960920625208 49.88085383399531, -97.1691837513056 49.88084028029529, -97.1691770638689 49.880930588947614)))",49.88089222,-97.16939314
12082242000,128 ARLINGTON STREET,FALSE,259000,28,128,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16985850535303 49.881013485866994, -97.17018544410908 49.88102350030977, -97.17019171712194 49.88093791824262, -97.16986479285379 49.880927904043524, -97.16985850535303 49.881013485866994)))",49.8809757,-97.17002511
12082455000,129 ARLINGTON STREET,FALSE,334000,28,129,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16917037636873 49.8810208984969, -97.16959583408116 49.88103449455867, -97.16960252018136 49.880944164278, -97.1691770638689 49.880930588947614, -97.16917037636873 49.8810208984969)))",49.88098254,-97.16938646
12082243000,132 ARLINGTON STREET,FALSE,396000,28,132,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.1698522164348 49.88109906766671, -97.17017917106996 49.88110908237515, -97.17018544410908 49.88102350030977, -97.16985850535303 49.881013485866994, -97.1698522164348 49.88109906766671)))",49.88106128,-97.17001883
12082456000,133 ARLINGTON STREET,FALSE,310000,28,133,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16958914659428 49.88112482391641, -97.16959583408116 49.88103449455867, -97.16917037636873 49.8810208984969, -97.16916368887308 49.8811112071452, -97.16958914659428 49.88112482391641)))",49.88107286,-97.16937977
12082244000,134 ARLINGTON STREET,FALSE,394000,28,134,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.1698522164348 49.88109906766671, -97.16984592888146 49.88118464948657, -97.1701728980046 49.881194664438716, -97.17017917106996 49.88110908237515, -97.1698522164348 49.88109906766671)))",49.88114687,-97.17001255
12082457000,135 ARLINGTON STREET,FALSE,277000,28,135,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16958914659428 49.88112482391641, -97.16916368887308 49.8811112071452, -97.16915700273914 49.88120151581348, -97.1695824604351 49.88121515419307, -97.16958914659428 49.88112482391641)))",49.88116318,-97.16937308
12082458000,137 ARLINGTON STREET,FALSE,483000,28,137,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.1695824604351 49.88121515419307, -97.16915700273914 49.88120151581348, -97.16915031518452 49.88129182445777, -97.16957577424643 49.88130548446773, -97.1695824604351 49.88121515419307)))",49.8812535,-97.1693664
12082202000,138 ARLINGTON STREET,FALSE,465000,28,138,ARLINGTON,RESMU - RESIDENTIAL MULTIPLE USE,"MULTIPOLYGON (((-97.17002233601512 49.88124492676537, -97.16984190546748 49.8812394006681, -97.16982179115446 49.88151315301284, -97.17000224567377 49.88151867951502, -97.17002233601512 49.88124492676537)))",49.88137904,-97.16992207
12082459000,139 ARLINGTON STREET,FALSE,321000,28,139,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16957577424643 49.88130548446773, -97.16915031518452 49.88129182445777, -97.16914362760043 49.88138213310006, -97.16956908802828 49.88139581474036, -97.16957577424643 49.88130548446773)))",49.88134381,-97.16935971
12082460000,141 ARLINGTON STREET,FALSE,312000,28,141,ARLINGTON,PIIDC - DAY CARE,"MULTIPOLYGON (((-97.16914362760043 49.88138213310006, -97.16913550194772 49.88149187254059, -97.16956096238445 49.88150557939228, -97.16956908802828 49.88139581474036, -97.16914362760043 49.88138213310006)))",49.88144385,-97.1693523
12082288000,144 ARLINGTON STREET,FALSE,240000,27,144,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16979946377143 49.88181704568781, -97.17001425905465 49.88182362468408, -97.17001526324718 49.88180993575085, -97.1700182758309 49.8817688689359, -97.17000069250979 49.881768330388574, -97.17000571348974 49.88169988570335, -97.16980851572349 49.88169384658941, -97.16979946377143 49.88181704568781)))",49.8817599,-97.16990659
12082528000,145 ARLINGTON STREET,FALSE,1342000,27,145,ARLINGTON,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.1691005801491 49.881963488937345, -97.16952609243299 49.88197663362845, -97.16953277853473 49.8818863114594, -97.16953946457299 49.88179599018731, -97.16954758995804 49.881686235431836, -97.16912208286388 49.881673094487475, -97.16911395658563 49.8817828474046, -97.16910726836511 49.88187316862146, -97.1691005801491 49.881963488937345)))",49.88182486,-97.16932409
12082284000,146 ARLINGTON STREET,FALSE,447000,27,146,ARLINGTON,CMOFF - OFFICE,"MULTIPOLYGON (((-97.1701816095797 49.88182874998643, -97.1701604248044 49.88182810139489, -97.17013076613786 49.88182719303216, -97.17004010445127 49.881824416284545, -97.17001425905465 49.88182362468408, -97.16979946378534 49.88181704568803, -97.16979393196222 49.88189233457254, -97.17017609094614 49.88190403928346, -97.1701816095797 49.88182874998643)))",49.88186054,-97.16998777
12082285000,148 ARLINGTON STREET,FALSE,307000,27,148,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17017609094582 49.88190403929245, -97.16979393196222 49.88189233457254, -97.16978840279687 49.88196758723906, -97.17017057531758 49.881979287222826, -97.17017609094582 49.88190403929245)))",49.88193581,-97.16998225
12082531000,151 ARLINGTON STREET,FALSE,235000,27,151,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1691005801491 49.881963488937345, -97.16909389326084 49.88205381017217, -97.16951940633577 49.882066954896516, -97.16952609243299 49.88197663362845, -97.1691005801491 49.881963488937345)))",49.88201522,-97.16930999
12082532000,153 ARLINGTON STREET,FALSE,291000,27,153,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16909389326084 49.88205381017217, -97.16908720498584 49.882144130484036, -97.16951272017505 49.882157277061545, -97.16951940633577 49.882066954896516, -97.16909389326084 49.88205381017217)))",49.88210554,-97.16930331
12082533000,157 ARLINGTON STREET,FALSE,308000,27,157,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16908720498584 49.882144130484036, -97.16908051668136 49.88223445079391, -97.16950603401887 49.8822475983256, -97.16951272017505 49.882157277061545, -97.16908720498584 49.882144130484036)))",49.88219586,-97.16929662
12082290000,160 ARLINGTON STREET,FALSE,400000,27,160,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16977809546617 49.882107886093856, -97.17010944818462 49.8821180288787, -97.17011571894484 49.882032478275974, -97.16978438072215 49.88202233573515, -97.16977809546617 49.882107886093856)))",49.88207018,-97.16994691
12082291000,162 ARLINGTON STREET,FALSE,208000,27,162,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17010944818462 49.8821180288787, -97.16977809546617 49.882107886093856, -97.16977180875868 49.88219343732777, -97.17010317739818 49.88220357947965, -97.17010944818462 49.8821180288787)))",49.88215573,-97.16994063
12082534000,163 ARLINGTON STREET,FALSE,557000,27,163,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16908051668136 49.88223445079391, -97.16907382970462 49.88232477202269, -97.16949934779917 49.882337920486606, -97.16950603401887 49.8822475983256, -97.16908051668136 49.88223445079391)))",49.88228619,-97.16928993
12082292000,164 ARLINGTON STREET,FALSE,239000,27,164,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17010317739818 49.88220357947965, -97.16977180875868 49.88219343732777, -97.16976552341612 49.88227898858186, -97.17009690801072 49.88228912920179, -97.17010317739818 49.88220357947965)))",49.88224128,-97.16993435
12082293000,166 ARLINGTON STREET,FALSE,358000,27,166,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17009690801072 49.88228912920179, -97.16976552341612 49.88227898858186, -97.16975923669006 49.88236453891322, -97.17009063717181 49.88237467979914, -97.17009690801072 49.88228912920179)))",49.88232683,-97.16992808
12082535000,167 ARLINGTON STREET,FALSE,424000,27,167,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16907382970462 49.88232477202269, -97.16906724269977 49.88241372346758, -97.16949276291706 49.88242687287598, -97.16949934779917 49.882337920486606, -97.16907382970462 49.88232477202269)))",49.88237582,-97.1692833
12082294000,168 ARLINGTON STREET,FALSE,275000,27,168,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17009063717181 49.88237467979914, -97.16975923669006 49.88236453891322, -97.16975295129495 49.882450090163715, -97.17008436630668 49.88246023039469, -97.17009063717181 49.88237467979914)))",49.88241239,-97.1699218
12082536000,169 ARLINGTON STREET,FALSE,298000,27,169,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16906724271402 49.882413723458825, -97.16906045291421 49.88250541353135, -97.16948597530538 49.88251856390365, -97.16949276291706 49.88242687287598, -97.16906724271402 49.882413723458825)))",49.88246614,-97.16927661
12082295000,170 ARLINGTON STREET,FALSE,432000,27,170,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17008436630668 49.88246023039469, -97.16975295129495 49.882450090163715, -97.16974666590754 49.882535640513446, -97.17007809684056 49.882545780111464, -97.17008436630668 49.88246023039469)))",49.88249794,-97.16991552
12082537000,171 ARLINGTON STREET,FALSE,509000,27,171,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16906045291421 49.88250541353135, -97.16905376449175 49.882595733833156, -97.16947928903126 49.882608885159655, -97.16948597530538 49.88251856390365, -97.16906045291421 49.88250541353135)))",49.88255715,-97.16926987
12082296000,172 ARLINGTON STREET,FALSE,246000,27,172,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17007809684056 49.882545780111464, -97.16974666590754 49.882535640513446, -97.16974037906863 49.88262119173839, -97.17007182592296 49.88263133070343, -97.17007809684056 49.882545780111464)))",49.88258349,-97.16990924
12082538000,173 ARLINGTON STREET,FALSE,223000,27,173,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16905376449175 49.882595733833156, -97.16904707743107 49.88268605415495, -97.16947260269363 49.88269920731264, -97.16947928903126 49.882608885159655, -97.16905376449175 49.882595733833156)))",49.88264747,-97.16926318
12082297000,174 ARLINGTON STREET,FALSE,275000,27,174,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17007182592296 49.88263133070343, -97.16974037906863 49.88262119173839, -97.16973409359466 49.88270674298349, -97.17006555497915 49.88271688129362, -97.17007182592296 49.88263133070343)))",49.88266904,-97.16990296
12082539000,175 ARLINGTON STREET,FALSE,441000,27,175,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16904707743107 49.88268605415495, -97.16904038891563 49.882776375351725, -97.16946591636054 49.88278952856464, -97.16947260269363 49.88269920731264, -97.16904707743107 49.88268605415495)))",49.88273779,-97.1692565
12082298000,176 ARLINGTON STREET,FALSE,228000,27,176,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17006555497915 49.88271688129362, -97.16973409359466 49.88270674298349, -97.16972780812841 49.882792293327846, -97.17005928543433 49.882802431005, -97.17006555497915 49.88271688129362)))",49.88275459,-97.16989669
12082540000,177 ARLINGTON STREET,FALSE,295000,27,177,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16904038891563 49.882776375351725, -97.16903370040471 49.882866695647536, -97.16945922996395 49.882879850713614, -97.16946591636054 49.88278952856464, -97.16904038891563 49.882776375351725)))",49.88282811,-97.16924981
12082299000,178 ARLINGTON STREET,FALSE,327000,27,178,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17005928543433 49.882802431005, -97.16972780812841 49.882792293327846, -97.16972152121063 49.88287784454739, -97.17005301443804 49.882887981591594, -97.17005928543433 49.882802431005)))",49.88284014,-97.16989041
12082550000,183 ARLINGTON STREET,FALSE,258000,27,183,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16903370040471 49.882866695647536, -97.16902701322155 49.88295701686226, -97.16945254353789 49.88297017286055, -97.16945922996395 49.882879850713614, -97.16903370040471 49.882866695647536)))",49.88291843,-97.16924312
12082551000,187 ARLINGTON STREET,FALSE,274000,27,187,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16902701322155 49.88295701686226, -97.16902032465164 49.88304733715403, -97.16944585711634 49.88306049410653, -97.16945254353789 49.88297017286055, -97.16902701322155 49.88295701686226)))",49.88300876,-97.16923643
12082552000,193 ARLINGTON STREET,FALSE,208000,27,193,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16902032465164 49.88304733715403, -97.16901363605224 49.88313765744382, -97.16943917063129 49.88315081624947, -97.16944585711634 49.88306049410653, -97.16902032465164 49.88304733715403)))",49.88309908,-97.16922975
12082553000,195 ARLINGTON STREET,FALSE,252000,27,195,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16901363605224 49.88313765744382, -97.16900694878059 49.883227978652506, -97.16943248415078 49.883241137491424, -97.16943917063129 49.88315081624947, -97.16901363605224 49.88313765744382)))",49.8831894,-97.16922306
12082554000,199 ARLINGTON STREET,FALSE,402000,27,199,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16900694878059 49.883227978652506, -97.16900026012222 49.88331829893827, -97.16942579760676 49.883331459630355, -97.16943248415078 49.883241137491424, -97.16900694878059 49.883227978652506)))",49.88327972,-97.16921637
12082245000,200 ARLINGTON STREET,TRUE,9110000,27,200,ARLINGTON,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.16965965606212 49.883719801750566, -97.17038224351248 49.88374187409354, -97.17043981093553 49.88295468230964, -97.16971749878695 49.882932597526086, -97.16965965606212 49.883719801750566)))",49.88333726,-97.1700498
12082555000,201 ARLINGTON STREET,FALSE,393000,27,201,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16900026012222 49.88331829893827, -97.16899357140032 49.883408620120974, -97.16941911106727 49.883421780868275, -97.16942579760676 49.883331459630355, -97.16900026012222 49.88331829893827)))",49.88337004,-97.16920969
12097806720,205 ARLINGTON STREET,FALSE,1445000,27,205,ARLINGTON,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.16939763322243 49.88371190493257, -97.16940573786582 49.88360242423711, -97.16941242446428 49.883512103003184, -97.16941911106727 49.883421780868275, -97.16899357140032 49.883408620120974, -97.16898688268296 49.88349894040272, -97.16898019529333 49.88358926160338, -97.16897208836774 49.88369874043863, -97.16939763322243 49.88371190493257)))",49.88356026,-97.1691956
12082582000,223 ARLINGTON STREET,FALSE,266000,27,223,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16895202357104 49.88396972917028, -97.16937757405809 49.883982881222465, -97.16938425793019 49.88389256175098, -97.16895870813225 49.88387941242893, -97.16895202357104 49.88396972917028)))",49.88393115,-97.16916814
12082583000,225 ARLINGTON STREET,FALSE,229000,27,225,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16937757405809 49.883982881222465, -97.16895202357104 49.88396972917028, -97.16894533758908 49.884060045887644, -97.16937089015651 49.884073200691944, -97.16937757405809 49.883982881222465)))",49.88402146,-97.16916146
12082584000,227 ARLINGTON STREET,FALSE,474000,27,227,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16937089015651 49.884073200691944, -97.16894533758908 49.884060045887644, -97.1689386515436 49.88415036350195, -97.16936420622548 49.884163520159404, -97.16937089015651 49.884073200691944)))",49.88411178,-97.16915477
12082350000,230 ARLINGTON STREET,FALSE,351000,27,230,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17000770576476 49.88391150643247, -97.16964638011723 49.88390047095733, -97.1696411498815 49.88397165312682, -97.17000248764657 49.883982688105434, -97.17000770576476 49.88391150643247)))",49.88394158,-97.16982443
12082585000,231 ARLINGTON STREET,FALSE,396000,27,231,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16936420622548 49.884163520159404, -97.1689386515436 49.88415036350195, -97.16893196550265 49.88424068021529, -97.16935752226496 49.88425383962487, -97.16936420622548 49.884163520159404)))",49.8842021,-97.16914809
12082351000,232 ARLINGTON STREET,FALSE,252000,27,232,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17000248764657 49.883982688105434, -97.16964114988116 49.883971653135816, -97.1696361207776 49.88404009754822, -97.16996569134197 49.88405016242605, -97.1699974701481 49.88405113288522, -97.17000248764657 49.883982688105434)))",49.88401139,-97.16981931
12082352000,234 ARLINGTON STREET,FALSE,304000,27,234,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1699974701481 49.88405113288522, -97.16996569134197 49.88405016242605, -97.16963612077726 49.88404009755721, -97.16963109165684 49.884108541968494, -97.16996067377674 49.884118607200136, -97.16999245263284 49.88411957766386, -97.1699974701481 49.88405113288522)))",49.88407984,-97.16981428
12082353000,236 ARLINGTON STREET,FALSE,325000,27,236,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16999245261893 49.88411957766363, -97.16996067377674 49.884118607200136, -97.16963109165684 49.884108541968494, -97.16962626641255 49.88417421148079, -97.16995585984505 49.884184273986, -97.1699876387534 49.88418524414808, -97.16999245261893 49.88411957766363)))",49.88414689,-97.16980936
