roll_number,full_address,has_garden,total_assessed_value,street_number,street_name,property_use_code,geometry,centroid_lat,centroid_lon
12081985000.0,106 LENORE STREET,False,322000.0,106.0,LENORE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17192739708301 49.88085336769898, -97.17231808149221 49.88086533493417, -97.17232315721616 49.880796909214325, -97.17193242911559 49.880784940611925, -97.17192739708301 49.88085336769898)))",49.88082513747674,-97.17212526626012
12081627000.0,106 LIPTON STREET,True,317000.0,106.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17459900108936 49.88055209614485, -97.17419924305828 49.88053988650038, -97.17419377230077 49.88061215902002, -97.17459352205542 49.88062436842425, -97.17459900108936 49.88055209614485)))",49.88058212739787,-97.17439638464116
12082061000.0,106 RUBY STREET,False,437000.0,106.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17347406975048 49.880538595394256, -97.17308322115294 49.88052665284524, -97.17307646395373 49.88061697588571, -97.17346726037874 49.880628918531386, -97.17347406975048 49.880538595394256)))",49.880577784680376,-97.17327525449257
12081278000.0,106 SHERBURN STREET,True,335000.0,106.0,SHERBURN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17648079709048 49.880248657779894, -97.17686758776631 49.880260491765995, -97.17687444640796 49.88017016832834, -97.17648766340703 49.88015833448244, -97.17648079709048 49.880248657779894)))",49.88020941323735,-97.17667762362292
12081198000.0,1061 PALMERSTON AVENUE,False,369000.0,1061.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17685753149388 49.878459655933675, -97.17674287261666 49.878383296360184, -97.1767189890528 49.87869810674411, -97.17683365252672 49.878774473602604, -97.17685753149388 49.878459655933675)))",49.87857888436292,-97.17678826145946
12081183000.0,1062 PALMERSTON AVENUE,True,776000.0,1062.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1776900499813 49.87783354959183, -97.17762019359063 49.87777275050989, -97.17759402207282 49.87775434900354, -97.17755927504555 49.8777245931812, -97.17683025999388 49.87818172729189, -97.17697794510508 49.87828008181203, -97.1776900499813 49.87783354959183)))",49.87800463325011,-97.17726438710145
12081184000.0,1064 PALMERSTON AVENUE,False,442000.0,1064.0,PALMERSTON,VRES1 - VACANT RESIDENTIAL 1,"MULTIPOLYGON (((-97.17784448030837 49.87792767346161, -97.17783688521173 49.877921516611266, -97.17780990291105 49.87790616071248, -97.17776669874016 49.877889110579325, -97.1776900499813 49.87783354959183, -97.17697794510508 49.87828008181203, -97.17712563224121 49.878378435272005, -97.17784448030837 49.87792767346161)))",49.87810584201042,-97.17740842478084
12081199000.0,1065 PALMERSTON AVENUE,False,332000.0,1065.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17694831775346 49.878850840372614, -97.17697219069886 49.87853601629581, -97.17685753149388 49.878459655933675, -97.17683365252672 49.878774473602604, -97.17694831775346 49.878850840372614)))",49.8786552480147,-97.17690292308
12081200000.0,1067 PALMERSTON AVENUE,False,329000.0,1067.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17697219069886 49.87853601629581, -97.17694831775346 49.878850840372614, -97.17706298195071 49.8789272070104, -97.17708685169043 49.87861237567049, -97.17697219069886 49.87853601629581)))",49.87873161075418,-97.17701758560948
12081185000.0,1068 PALMERSTON AVENUE,True,678000.0,1068.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17798516849204 49.87803041600443, -97.1778603156529 49.877942483523746, -97.17784448030837 49.87792767346161, -97.17712563224121 49.878378435272005, -97.17727331855228 49.878476789426, -97.17798516849204 49.87803041600443)))",49.87820364229994,-97.17755646380412
12081201000.0,1069 PALMERSTON AVENUE,False,290000.0,1069.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17708685169043 49.87861237567049, -97.17706298195071 49.8789272070104, -97.17717764650963 49.87900357353783, -97.1772015116525 49.878688734912956, -97.17708685169043 49.87861237567049)))",49.87880797398575,-97.1771322479878
12082450000.0,107 ARLINGTON STREET,False,257000.0,107.0,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16920381204756 49.88056935430428, -97.16962926564452 49.88058284405613, -97.1696359515973 49.88049251376542, -97.16921049936632 49.88047904564392, -97.16920381204756 49.88056935430428)))",49.88053093976264,-97.16941989061412
12082940000.0,107 CHESTNUT STREET,False,429000.0,107.0,CHESTNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16496722334733 49.88100451087685, -97.16457037401769 49.88099456384244, -97.16456332259375 49.881090422445425, -97.16496014296037 49.88110040692873, -97.16496722334733 49.88100451087685)))",49.88104747582684,-97.16476527891184
12082746000.0,107 ETHELBERT STREET,True,433000.0,107.0,ETHELBERT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16729839919626 49.87995953655956, -97.16730651366682 49.87985004618902, -97.166915361038 49.87983925543851, -97.16690729098607 49.8799487257998, -97.16729839919626 49.87995953655956)))",49.87989939017139,-97.16710689760508
12081824000.0,107 LENORE STREET,False,353000.0,107.0,LENORE,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17165440722742 49.88075446861962, -97.17126359275863 49.880742471003806, -97.17125700147722 49.88083280646292, -97.17164776394311 49.88084479967919, -97.17165440722742 49.88075446861962)))",49.88079363540475,-97.17145569041692
12081955000.0,107 RUBY STREET,False,343000.0,107.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17280850578406 49.88045239105273, -97.17241754719184 49.88044041417975, -97.17241247169969 49.8805088390199, -97.17280338660078 49.88052081453502, -97.17280850578406 49.88045239105273)))",49.88048061405929,-97.17261047785736
12081186000.0,1070 PALMERSTON AVENUE,False,524000.0,1070.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17742100546327 49.87857514339695, -97.17813744592956 49.878125890864965, -97.17808406964578 49.878092259676, -97.17805471550031 49.878077046453896, -97.17798516849204 49.87803041600443, -97.17727331855228 49.878476789426, -97.17742100546327 49.87857514339695)))",49.878302360337806,-97.17770396409732
12081202000.0,1071 PALMERSTON AVENUE,False,403000.0,1071.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1772015116525 49.878688734912956, -97.17717764650963 49.87900357353783, -97.17729231282136 49.879079939976776, -97.17731617197616 49.87876509404508, -97.1772015116525 49.878688734912956)))",49.87888433710698,-97.1772469107278
12097529900.0,1074 PALMERSTON AVENUE,False,563000.0,1074.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17756869297419 49.87867349718481, -97.1781770051825 49.87829204691848, -97.17829200751656 49.87821993212527, -97.17818739305078 49.87815573610118, -97.17813744592956 49.878125890864965, -97.17742100546327 49.87857514339695, -97.17756869297419 49.87867349718481)))",49.87839862200877,-97.17785501530314
12081203000.0,1075 PALMERSTON AVENUE,True,393000.0,1075.0,PALMERSTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17731617197616 49.87876509404508, -97.17729231282136 49.879079939976776, -97.17740697806977 49.87915630718246, -97.17743083266146 49.878841453066855, -97.17731617197616 49.87876509404508)))",49.87896069979585,-97.17736157394528
12082920000.0,108 CHESTNUT STREET,False,299000.0,108.0,CHESTNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1652113702408 49.88114862431313, -97.16560961884535 49.88116006917111, -97.16561641321809 49.881070083241994, -97.16521804808602 49.88105818715025, -97.1652113702408 49.88114862431313)))",49.8811092333228,-97.1654136983988
12082698000.0,108 ETHELBERT STREET,False,593000.0,108.0,ETHELBERT,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16757742982725 49.87997614532615, -97.16796593650237 49.87998637390151, -97.16797439117255 49.87987226902823, -97.16758588900936 49.87986201896018, -97.16757742982725 49.87997614532615)))",49.87992420171405,-97.1677759055032
12081190000.0,108 GARFIELD STREET S,False,466000.0,108.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17769915385375 49.878999089822706, -97.1781221274733 49.879012179334396, -97.17812582968553 49.878963597914705, -97.17812900990039 49.87892185798917, -97.17770600326995 49.87890874189435, -97.17769915385375 49.878999089822706)))",49.87896046633211,-97.17791406380596
12082470000.0,108 HOME STREET,False,481000.0,108.0,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16870701114522 49.88037260922099, -97.16913248529245 49.88038605885426, -97.16913917393082 49.880295754713295, -97.16871369840081 49.880282325767475, -97.16870701114522 49.88037260922099)))",49.88033418739818,-97.16892310031376
12081986000.0,108 LENORE STREET,False,428000.0,108.0,LENORE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17231808149221 49.88086533493417, -97.17192739708301 49.88085336769898, -97.17192236378314 49.88092181204457, -97.17231300447177 49.88093377794809, -97.17231808149221 49.88086533493417)))",49.880893572518254,-97.17212021175828
12081628000.0,108 LIPTON STREET,False,309000.0,108.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17459352205542 49.88062436842425, -97.17419377230077 49.88061215902002, -97.17418693354912 49.88070248442807, -97.17458667424074 49.88071469550863, -97.17459352205542 49.88062436842425)))",49.880663426699314,-97.17439022626787
12082062000.0,108 RUBY STREET,False,412000.0,108.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17346726037874 49.880628918531386, -97.17307646395373 49.88061697588571, -97.17306970669085 49.880707299823094, -97.17346045097707 49.8807192416665, -97.17346726037874 49.880628918531386)))",49.88066810798222,-97.17326847086
12082958000.0,108 WALNUT STREET,False,232000.0,108.0,WALNUT,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16408579945691 49.881256606178205, -97.16448242300861 49.88126672489126, -97.16448745848221 49.88119825810145, -97.16409080592665 49.88118818481814, -97.16408579945691 49.881256606178205)))",49.88122744369525,-97.16428664399965
12081133200.0,1080 PORTAGE AVENUE,False,3431000.0,1080.0,PORTAGE,CMOFF - OFFICE,"MULTIPOLYGON (((-97.17923514066612 49.88389296775798, -97.17925835405939 49.88359189010891, -97.17907526817524 49.88361514816879, -97.17889218073125 49.883638405915555, -97.17873876146301 49.88365789468475, -97.17858534211024 49.88367738235044, -97.17843192399656 49.88369687073246, -97.17840874109768 49.88399796130679, -97.17856215468024 49.88397847108182, -97.17871556678696 49.88395897973151, -97.17886898013279 49.88393948909753, -97.17905206048374 49.883916228573376, -97.17923514066612 49.88389296775798)))",49.88379492264079,-97.17883353598728
12081095000.0,1080 WOLSELEY AVENUE,False,296000.0,1080.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17814980780845 49.87954053865473, -97.17814810818403 49.87956283845005, -97.17852808337628 49.87968980113188, -97.17853854664061 49.87955295090078, -97.17814980780845 49.87954053865473)))",49.87959489200064,-97.17838724489272
12082941000.0,109 CHESTNUT STREET,True,503000.0,109.0,CHESTNUT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16496014296037 49.88110040692873, -97.16456332259375 49.881090422445425, -97.16455667014262 49.8811808435889, -97.16495346581199 49.88119082746662, -97.16496014296037 49.88110040692873)))",49.88114062463861,-97.16475840041753
12082747000.0,109 ETHELBERT STREET,True,372000.0,109.0,ETHELBERT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16689922089097 49.880058196158146, -97.16729028332519 49.88006902600619, -97.16729839919626 49.87995953655956, -97.16690729098607 49.8799487257998, -97.16689922089097 49.880058196158146)))",49.880008870265385,-97.1670988047229
12082214000.0,109 EVANSON STREET,False,288000.0,109.0,EVANSON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17061143962825 49.88060767832582, -97.17061769647772 49.88052209687814, -97.17029084588015 49.8805120841315, -97.1702845731179 49.8805976662126, -97.17061143962825 49.88060767832582)))",49.88055988172153,-97.17045113839478
12081205000.0,109 GARFIELD STREET S,True,440000.0,109.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17700686085814 49.87932094033676, -97.17739360832537 49.87933276380838, -97.17740243467834 49.879216265734314, -97.17706297231382 49.8789901827217, -97.17703136405319 49.87899789175611, -97.17700686085814 49.87932094033676)))",49.879200372969215,-97.17717816953557
12081825000.0,109 LENORE STREET,True,346000.0,109.0,LENORE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17164776394311 49.88084479967919, -97.17125700147722 49.88083280646292, -97.17125041013269 49.88092314281898, -97.17164112066347 49.880935129837795, -97.17164776394311 49.88084479967919)))",49.88088396864187,-97.17144907247214
12081693000.0,109 LIPTON STREET,False,443000.0,109.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17392773291745 49.88076095614816, -97.17352617211918 49.880748684431104, -97.17351791867513 49.880858167571624, -97.1739194399657 49.88087044048954, -97.17392773291745 49.88076095614816)))",49.880809561289,-97.17372281672124
12081956000.0,109 RUBY STREET,False,320000.0,109.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17280338660078 49.88052081453502, -97.17241247169969 49.8805088390199, -97.17240739614273 49.88057726475765, -97.17279826740074 49.88058923800714, -97.17280338660078 49.88052081453502)))",49.880549038428775,-97.17260538006738
12081038000.0,1094 WOLSELEY AVENUE,False,588000.0,1094.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17926022000314 49.87886027704296, -97.17922316454207 49.879341389323685, -97.17918840382805 49.87979270926518, -97.17941696304499 49.879869024947546, -97.17948458691279 49.878991540236356, -97.17943883048203 49.878962405435246, -97.17936717588422 49.87893195623225, -97.17931053559222 49.87890201267705, -97.17926022000314 49.87886027704296)))",49.87938031742981,-97.17933643566866
12081040000.0,1095 WOLSELEY AVENUE,False,490000.0,1095.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17930565307944 49.88036624117807, -97.17930775982758 49.88033886632648, -97.17933049863103 49.88004343972726, -97.17920628879222 49.88000193972265, -97.17918067891948 49.880334653838325, -97.17917857170222 49.88036202867474, -97.17930565307944 49.88036624117807)))",49.880193204586384,-97.17925410956002
12081037000.0,1096 WOLSELEY AVENUE,False,402000.0,1096.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17948458691279 49.878991540236356, -97.17941696304499 49.879869024947546, -97.17951459321795 49.87990162335022, -97.17953115157609 49.87990715212476, -97.17954853585833 49.87968157123789, -97.17959591434513 49.87906676890277, -97.17957115380777 49.87905263479329, -97.17950955147866 49.8790139781983, -97.17948458691279 49.878991540236356)))",49.8794599401495,-97.17950665362282
12081041000.0,1097 WOLSELEY AVENUE,False,554000.0,1097.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17943273381505 49.88037045352286, -97.17943484076153 49.88034307867555, -97.1794547086709 49.8800849396186, -97.17933049861679 49.88004343973603, -97.1793077600842 49.880338866335016, -97.17930565306519 49.88036624118685, -97.17943273381505 49.88037045352286)))",49.88021603516975,-97.1793796149313
12080993000.0,1098 PORTAGE AVENUE,False,404000.0,1098.0,PORTAGE,CMRST - STORE,"MULTIPOLYGON (((-97.17925835405939 49.88359189010891, -97.17923514066612 49.88389296775798, -97.17941822067993 49.88386970665133, -97.17944144116626 49.88356863177961, -97.17925835405939 49.88359189010891)))",49.883730798087086,-97.17933828903266
12081042000.0,1099 WOLSELEY AVENUE,False,307000.0,1099.0,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17955981459042 49.88037466572875, -97.17956192146468 49.88034729087708, -97.17957891895492 49.88012643936138, -97.17945470868516 49.88008493960982, -97.17943484076153 49.88034307867555, -97.17943273381505 49.88037045352286, -97.17955981459042 49.88037466572875)))",49.88023885854994,-97.17950508105318
12090209000.0,11 ALLOWAY AVENUE,False,446000.0,11.0,ALLOWAY,RESDU - DUPLEX,"MULTIPOLYGON (((-97.16159622354756 49.8838602258751, -97.16161567543595 49.883586606200865, -97.16148487515414 49.88358281937101, -97.16146741456082 49.88382950872925, -97.16150716329811 49.883857655742524, -97.16159622354756 49.8838602258751)))",49.88371949783724,-97.1615415357134
12090071000.0,11 DUNDURN PLACE,False,250000.0,11.0,DUNDURN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16177540761214 49.88149375519057, -97.16179479108133 49.881219887867736, -97.16163586574346 49.88121563226706, -97.1616164800399 49.88148950289629, -97.16177540761214 49.88149375519057)))",49.881354694837775,-97.16170563593644
12090128000.0,11 KNAPPEN AVENUE,False,268000.0,11.0,KNAPPEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16148853193913 49.88515136880042, -97.16137408509657 49.88514809990382, -97.1613546877522 49.88542214375475, -97.16146913996813 49.88542550809981, -97.16148853193913 49.88515136880042)))",49.885286782650915,-97.16142161432718
12081781000.0,11 LENORE STREET,False,237000.0,11.0,LENORE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1714773639442 49.877812873422705, -97.1718698253626 49.87782501244191, -97.171875662993 49.87774563084995, -97.17148315919339 49.877733488480345, -97.1714773639442 49.877812873422705)))",49.877779250555946,-97.17167650208746
